V1,V2,V3,V4,V5,V6,peakTF
7,37,3785,12372,0.962806922,0.528513159,ZNF143_FLP143HA
6,37,3847,12372,0.987910142,0.42803779,ZNF143_HeLa
5,37,2180,12372,0.805612585,0.729903557,YAP1_MDA-MB-231
2,37,391,12372,0.327306164,1.754721497,YAP1_MCF-10A
4,37,1296,12372,0.551944335,1.036030603,YAP1_hiPSC
5,37,4758,12372,0.999809474,0.249272585,KDM5A_HCT-116
16,37,9653,12372,0.999999119,0.213340005,TFE3_Hep-G2
10,37,7973,12372,0.999999266,0.203377038,STAT5B_CD8
15,37,9685,12372,0.999999875,0.187939287,DRAP1_Hep-G2
7,37,6728,12372,0.999998136,0.194947558,ZNF3_K-562
14,37,7089,12372,0.994620507,0.452567851,ZNF3_Hep-G2
6,37,2269,12372,0.696142169,0.861441767,BCLAF1_K-562
7,37,6207,12372,0.999981547,0.230925073,SIN3B_K-562
9,37,8049,12372,0.999999921,0.171734617,SIN3B_Hep-G2
9,37,5395,12372,0.995502524,0.414739611,ZNF503_Hep-G2
4,37,2997,12372,0.988413926,0.378343984,UBTF_GM12878
15,37,8669,12372,0.999951901,0.290046498,UBTF_K-562
11,37,7030,12372,0.99977018,0.320455342,ZNF35_HEK293
10,37,7441,12372,0.99998988,0.244449733,ZBTB7A_HUDEP-2
19,37,10018,12372,0.999990225,0.246640806,ZBTB7A_K-562
7,37,3146,12372,0.866219449,0.683608266,CTNNB1_LS180
10,37,8154,12372,0.999999727,0.190626874,CTNNB1_hiPSC
18,37,9609,12372,0.999974152,0.271103452,SP1_GM12878
9,37,8042,12372,0.999999918,0.172164333,SP1_HEK293T
13,37,7470,12372,0.999466156,0.35436103,SP1_HEK293
17,37,9792,12372,0.999998182,0.222645027,SP1_A-549
8,37,6510,12372,0.999974146,0.247476561,SP1_K-562
9,37,7861,12372,0.999999773,0.183541661,SP1_WA01
9,37,5614,12372,0.997624,0.385982313,SP1_HCT-116
15,37,10195,12372,0.999999998,0.144370131,SP1_Hep-G2
10,37,7281,12372,0.999979335,0.257978259,SP1_A-375
10,37,6775,12372,0.999838199,0.304974405,SOX9_HT29
6,37,5123,12372,0.999756443,0.273043415,E4F1_GM12878
13,37,7507,12372,0.99953372,0.349937379,E4F1_K-562
12,37,9386,12372,0.999999996,0.151648289,CEBPD_Hep-G2
10,37,5640,12372,0.993631455,0.441127531,CEBPD_K-562
11,37,6403,12372,0.998035742,0.393386427,ESRRA_K-562
3,37,985,12372,0.573826939,1.020098541,ESRRA_GM12878
13,37,4990,12372,0.790709236,0.800819508,ESRRA_SK-BR-3
5,37,1196,12372,0.284581034,1.461944967,ESRRA_A-549
3,37,758,12372,0.397450054,1.353283231,STAT2_GM12878
8,37,8176,12372,0.999999995,0.140757546,MBD2_K-562
11,37,7100,12372,0.999823757,0.313113733,MBD2_MCF-7
13,37,9292,12372,0.999999947,0.178425999,INTS13_HL-60
8,37,7210,12372,0.999998899,0.196636237,VDR_THP-1
4,37,3523,12372,0.99750873,0.303664388,VDR_LNCaP
11,37,8207,12372,0.999998848,0.213689647,VDR_kidney-cortex
5,37,2857,12372,0.950775889,0.519578731,VDR_LCLGM10861
3,37,1029,12372,0.60448357,0.972567943,VDR_LS180
12,37,8609,12372,0.999999331,0.208734144,MLX_Hep-G2
7,37,6112,12372,0.99997277,0.238147708,EBF1_MUTUL
10,37,4658,12372,0.936930269,0.612552449,POU2F2_GM12891
10,37,5532,12372,0.991490947,0.4569951,NR1H2_HT29
8,37,3866,12372,0.929794106,0.606160708,YY1AP1_MCF-7
11,37,7574,12372,0.999974934,0.266977957,YY1AP1_PC-9
9,37,3713,12372,0.824485219,0.749028619,YY1AP1_T-47D
4,37,3177,12372,0.993017398,0.350002086,YY1AP1_HEK293
3,37,2950,12372,0.996764523,0.281096453,DDX21_HeLa
8,37,6438,12372,0.999965284,0.253334427,DDX21_A-375
6,37,2357,12372,0.733214343,0.821955849,E2F6_HeLa-S3
16,37,10226,12372,0.999999989,0.158609195,E2F6_K-562
14,37,7788,12372,0.999459722,0.357151663,E2F6_A-549
13,37,9103,12372,0.999999812,0.19339738,E2F6_WA01
15,37,8886,12372,0.999983526,0.266274089,NFE2L2_K-562
10,37,7658,12372,0.999996357,0.227006219,NFE2L2_HeLa-S3
4,37,4234,12372,0.999763456,0.232293472,NFE2L2_A-375
5,37,1753,12372,0.617215154,0.94634578,NFE2L2_Hep-G2
14,37,3774,12372,0.21189028,1.38816252,NFE2L2_IMR-90
17,37,8709,12372,0.999484335,0.356286534,JUN_HAEC
22,37,10030,12372,0.999420656,0.341067905,JUN_MDA-MB-231
16,37,5368,12372,0.570005194,0.994092449,JUN_786-O
4,37,930,12372,0.30174024,1.493350326,JUN_A-549
12,37,8460,12372,0.999998462,0.220883378,JUN_K-562
14,37,8325,12372,0.999939983,0.294748797,JUN_HUES-8
5,37,2282,12372,0.838368892,0.690211245,JUN_leiomyoma
18,37,10574,12372,0.999999979,0.159697886,JUN_MDA-BoM-1833
6,37,1695,12372,0.39675794,1.219933882,TEAD4_A-549
5,37,1195,12372,0.283985866,1.463304594,TEAD4_MDA-MB-231
9,37,4202,12372,0.924787871,0.624174402,TEAD4_PC-9
3,37,1165,12372,0.690253074,0.848405758,TEAD4_SNU-216
10,37,4292,12372,0.877244847,0.696561132,TEAD4_T-47D
13,37,7581,12372,0.999646078,0.341219823,TEAD4_SK-MEL-147
13,37,6252,12372,0.980004729,0.529281479,TEAD4_BJ
12,37,7326,12372,0.999731256,0.329545222,TEAD4_Ishikawa
8,37,6085,12372,0.999863144,0.284126391,GTF2B_IMR-90
3,37,1311,12372,0.766728324,0.743888855,GTF2B_K-562
13,37,9988,12372,1,0.128184277,GTF2B_HeLa
14,37,8825,12372,0.999994916,0.243483717,MEF2A_Hep-G2
14,37,3422,12372,0.116403931,1.594366305,MEF2A_GM12878
6,37,1149,12372,0.123718702,1.895160938,RELA_GM18951
21,37,10544,12372,0.999994138,0.22603224,RELA_HAEC
12,37,7728,12372,0.999946808,0.287370404,RELA_GM12878
15,37,9061,12372,0.999993526,0.247935847,RELA_CD4
11,37,6952,12372,0.999693066,0.328810412,RELA_GM19099
6,37,877,12372,0.043962539,2.547166735,RELA_GM12892
14,37,3302,12372,0.091567065,1.674760685,RELA_SW480
9,37,4119,12372,0.912072131,0.643269341,RELA_GM15510
6,37,5596,12372,0.999957951,0.233565475,RELA_THP-1
9,37,3047,12372,0.580184922,0.983644941,RELA_AC16
5,37,3525,12372,0.990775994,0.391330941,RELA_HeLa-B2
23,37,11028,12372,0.999997052,0.198588769,RELA_aortic-endothelial-cell
9,37,3147,12372,0.623985429,0.942071665,RELA_GM18526
11,37,5403,12372,0.971846053,0.544803469,RELA_Detroit-562
19,37,9968,12372,0.999986573,0.253184902,RELA_786-O
11,37,7638,12372,0.999981153,0.261188027,RELA_KB
3,37,762,12372,0.400749263,1.345687642,RELA_Huh-7
8,37,4622,12372,0.987184271,0.461649785,RELA_SGBS
14,37,8577,12372,0.999981689,0.268167265,RELA_HUVEC-C
3,37,1788,12372,0.918838499,0.52152593,RELA_U2OS
12,37,6690,12372,0.997629476,0.406639924,RELA_BJAB
6,37,1190,12372,0.139783094,1.822738959,RELA_mammary-epithelial-cell
16,37,7204,12372,0.977467892,0.545605295,RELA_FaDu
9,37,5092,12372,0.989798677,0.458616529,RELA_786-M1A
8,37,2357,12372,0.408798004,1.172680871,RELA_GM12891
7,37,5195,12372,0.999225547,0.32147038,ZNF264_Hep-G2
16,37,8552,12372,0.999703885,0.339123698,CREM_GM12878
8,37,6349,12372,0.999950382,0.260820541,CREM_Hep-G2
18,37,9907,12372,0.999995765,0.234364757,CREM_K-562
6,37,3501,12372,0.971401108,0.489570966,RUVBL1_Hep-G2
15,37,9929,12372,0.999999981,0.166533583,ATRX_metastatic-neuroblastoma
1,37,869,12372,0.932707765,0.366987155,ATRX_erythroid
6,37,1763,12372,0.435234512,1.165219264,ZNF24_GM12878
9,37,6907,12372,0.999977179,0.253376254,ZNF24_HEK293
14,37,6735,12372,0.985952778,0.508472635,ZNF24_K-562
6,37,4488,12372,0.998032749,0.339145052,SOX4_MDA-MB-231
5,37,2292,12372,0.8413377,0.68651043,SOX4_HCC1954
10,37,6532,12372,0.999606231,0.330135472,SOX4_MRC-5
4,37,2496,12372,0.957519734,0.478800573,IRF3_GM12878
16,37,7765,12372,0.995087331,0.450933822,FOSL2_A-549
9,37,5853,12372,0.998868903,0.357061917,FOSL2_Hep-G2
8,37,6416,12372,0.999962052,0.255150624,GMEB2_Hep-G2
9,37,7473,12372,0.999998288,0.209790129,IRF2_K-562
9,37,6293,12372,0.999747222,0.30951968,TFDP1_MM1-S
10,37,4897,12372,0.961322215,0.564485762,TFDP1_K-562
5,37,2230,12372,0.822239542,0.70999178,TFDP1_U266B1
16,37,10444,12372,0.999999999,0.139367266,HIF1A_BEAS-2B
20,37,9455,12372,0.999244634,0.361631873,HIF1A_PC-3
4,37,3099,12372,0.991282146,0.361878897,HIF1A_LNCaP
6,37,3536,12372,0.973686794,0.482798145,HIF1A_501-mel
4,37,4161,12372,0.999694255,0.23850234,MORC2_H9
12,37,6887,12372,0.998734822,0.381235195,MORC2_HeLa
11,37,6621,12372,0.999025173,0.366460396,ZNF609_Hep-G2
13,37,8102,12372,0.999958665,0.284357432,SKI_HL-60
13,37,8348,12372,0.999986957,0.25999332,SKI_Hep-G2
6,37,2122,12372,0.627766496,0.934706675,HMBOX1_K-562
11,37,6291,12372,0.997234181,0.407934458,FOXO3_Hep-G2
1,37,205,12372,0.46158346,1.651726464,FOXO3_K-562
1,37,549,12372,0.813979836,0.597489413,IRF2_CD34
12,37,6704,12372,0.997729976,0.404785142,EP300_A-549
12,37,6589,12372,0.996778391,0.420254815,EP300_pulmonary-artery
7,37,5970,12372,0.999952041,0.249372964,EP300_WA01
4,37,2126,12372,0.900649556,0.583407818,EP300_GM12878
8,37,5833,12372,0.999660475,0.308345374,EP300_neural
6,37,5471,12372,0.99993193,0.243333927,EP300_T-47D
12,37,6712,12372,0.997785675,0.403728747,EP300_MCF-7
11,37,7530,12372,0.999969602,0.271015726,EP300_Hep-G2
11,37,5304,12372,0.964986582,0.562904394,EP300_fibroblast
12,37,6656,12372,0.997368629,0.411176937,EP300_AML
8,37,3988,12372,0.945112504,0.579125348,EP300_Kasumi-1
10,37,6862,12372,0.999884075,0.296399919,EP300_Ishikawa
10,37,6530,12372,0.999603437,0.330350342,EP300_K-562
15,37,8656,12372,0.999948858,0.291510011,EP300_HeLa-S3
13,37,8410,12372,0.9999904,0.254063729,EP300_PC-3
10,37,4564,12372,0.924451414,0.632839777,RXRA_GM12878
6,37,3313,12372,0.9559181,0.528386246,RXRA_Hep-G2
10,37,4862,12372,0.958338386,0.571228838,RXRA_JMSU-1
4,37,5624,12372,0.99999912,0.14484609,RBPJ_MUTUL
8,37,5142,12372,0.996892592,0.386956797,RBPJ_GIC
9,37,2386,12372,0.275030601,1.346529049,RBPJ_NHEK
5,37,5077,12372,0.999941244,0.22376854,RBPJ_CUTLL1
9,37,8335,12372,0.999999986,0.154795689,RBPJ_GSC8-11
16,37,8777,12372,0.999888853,0.310869931,RBPJ_SCC
7,37,6073,12372,0.999968131,0.241178326,RBPJ_THP-6
11,37,9317,12372,0.999999999,0.137731243,RBPJ_HCC1599
11,37,6413,12372,0.99809595,0.39211116,RBPJ_MDA-MB-157
14,37,9320,12372,0.999999735,0.198182465,FOXP1_H9
13,37,7324,12372,0.999103936,0.372253388,FOXP1_Hep-G2
8,37,5733,12372,0.999520573,0.318547398,FOXP1_B-cell
7,37,3932,12372,0.973427136,0.499981751,MTA1_K-562
11,37,9725,12372,1,0.114180183,MTA1_Hep-G2
7,37,4409,12372,0.991979181,0.42052379,STAT3_MCF10A-Er-Src
16,37,8006,12372,0.997721982,0.414355722,STAT3_SUM159PT
9,37,4872,12372,0.982325762,0.493902008,STAT3_MCF-10A
12,37,8264,12372,0.999995677,0.237529886,STAT3_FaDu
4,37,1741,12372,0.784553943,0.739571121,STAT3_OCI-Ly19
13,37,9473,12372,0.999999986,0.164649068,STAT3_monocyte
15,37,10103,12372,0.999999996,0.151875352,STAT3_MCF-7
6,37,1304,12372,0.189396467,1.645668439,STAT3_HCC1143
5,37,4572,12372,0.999634311,0.265787623,STAT3_A-137
5,37,5071,12372,0.999939888,0.224218602,STAT3_MDA-MB-453
7,37,3351,12372,0.908349149,0.627355293,STAT3_A139
18,37,7086,12372,0.889912009,0.705999447,STAT3_MDA-MB-231
9,37,6400,12372,0.999829137,0.298961552,STAT3_BT-474
9,37,4535,12372,0.961814627,0.554605919,STAT3_HCC1937
2,37,1613,12372,0.962927445,0.380405109,STAT3_SU-DHL-4
9,37,9112,12372,1,0.114154667,STAT3_WA01
17,37,9996,12372,0.999999564,0.200717584,STAT3_T-47D
4,37,1965,12372,0.8606784,0.641252782,STAT3_OCI-Ly7
9,37,5499,12372,0.996661868,0.400796794,STAT3_MDA-MB-468
8,37,4910,12372,0.994002093,0.418323064,STAT3_MDA-MB-157
7,37,5164,12372,0.999143175,0.324805109,STAT3_B-cell
9,37,6709,12372,0.999948275,0.270362357,MBD1_Hep-G2
4,37,1261,12372,0.529373208,1.068266243,STAT5A_K-562
6,37,440,12372,0.001781353,5.305447701,STAT5A_GM12878
12,37,8088,12372,0.999989653,0.253166261,TBL1XR1_Hep-G2
9,37,5498,12372,0.996652145,0.400928342,TBL1XR1_K-562
12,37,6400,12372,0.994429954,0.44688879,REST_GM12878
4,37,3009,12372,0.988791362,0.37634891,REST_HL-60
1,37,68,12372,0.184718194,5.085082882,REST_hepatocyte
6,37,1655,12372,0.374159205,1.254222819,REST_MCF-7
12,37,7318,12372,0.999723017,0.330431616,REST_liver
11,37,4197,12372,0.759068312,0.823646981,REST_PFSK1
2,37,1153,12372,0.871708436,0.555266195,REST_Ishikawa
11,37,8924,12372,0.999999985,0.162487198,REST_neural
10,37,8444,12372,0.99999995,0.171340114,REST_hiPSC
4,37,1034,12372,0.374224902,1.33035115,REST_GM23338
16,37,9554,12372,0.99999832,0.223454742,REST_A-549
6,37,5407,12372,0.999913321,0.248510413,REST_CD4
10,37,7308,12372,0.999981639,0.255653712,REST_Hep-G2
10,37,7340,12372,0.999984059,0.252920871,REST_PANC-1
13,37,9140,12372,0.999999852,0.190417666,REST_K-562
9,37,5516,12372,0.996823307,0.398567808,REST_HEK293
12,37,8479,12372,0.999998614,0.219310659,REST_hippocampus
10,37,6687,12372,0.999775142,0.313874566,REST_colorectal-cancer
5,37,3750,12372,0.995095267,0.358425085,REST_HeLa-S3
5,37,3379,12372,0.986351921,0.415029895,REST_WA01
2,37,1045,12372,0.831860965,0.618696193,REST_SK-N-SH
5,37,1081,12372,0.218446502,1.634871484,TEAD1_MSTO
5,37,1775,12372,0.628888779,0.932637505,TEAD1_keratinocyte
10,37,5301,12372,0.98468394,0.493110798,ZFP36_GM12878
12,37,6980,12372,0.999072476,0.369741221,ZFP36_K-562
3,37,1335,12372,0.777784141,0.728889718,ZFP36_Hep-G2
9,37,7383,12372,0.999997346,0.216273395,CHD2_Hep-G2
11,37,9722,12372,1,0.114346151,CHD2_SK-N-SH
9,37,7569,12372,0.99999894,0.203044797,CHD2_K-562
17,37,9919,12372,0.99999924,0.208888083,CHD2_HeLa-S3
4,37,4701,12372,0.999957868,0.197138084,CHD2_GM12878
6,37,3426,12372,0.965911269,0.504545177,CHD2_A-549
10,37,6952,12372,0.9999186,0.287755923,CHD2_WA01
4,37,2987,12372,0.988090541,0.380018805,SETDB1_U2OS
7,37,5130,12372,0.999043549,0.328508966,SETDB1_K-562
4,37,2970,12372,0.987521765,0.382891914,SETDB1_HEK293
2,37,1294,12372,0.911024156,0.488433863,SETDB1_WN8532
7,37,2831,12372,0.774998305,0.785865804,NR2F6_Hep-G2
20,37,10483,12372,0.999998209,0.210521351,CREB1_A-549
16,37,10192,12372,0.999999986,0.161684447,CREB1_WA01
16,37,8241,12372,0.999000703,0.380751898,CREB1_GM12878
14,37,7978,12372,0.999739616,0.334110659,CREB1_MCF-7
13,37,8254,12372,0.999979498,0.269137426,CREB1_K-562
7,37,4745,12372,0.996875564,0.374159088,CREB1_Ishikawa
10,37,8903,12372,0.999999998,0.143388973,CREB1_LNCaP
18,37,9485,12372,0.999949153,0.287045489,CREB1_Hep-G2
12,37,8306,12372,0.999996516,0.233896549,CREB1_GM23338
11,37,9949,12372,1,0.102071538,CREB1_LNCaP-abl
11,37,7880,12372,0.999993908,0.240146544,KDM5B_SUM159
11,37,6460,12372,0.998357229,0.386170381,KDM5B_MCF-7
14,37,10118,12372,1,0.13445804,KDM5B_T-47D
12,37,10197,12372,1,0.101375685,KDM5B_SUM185
12,37,9408,12372,0.999999997,0.150169401,KDM5B_Hep-G2
15,37,8774,12372,0.999971032,0.278410258,JUND_A-549
13,37,9002,12372,0.999999644,0.201656065,JUND_Hep-G2
14,37,4743,12372,0.586557401,0.979010983,JUND_Kasumi-1
7,37,1365,12372,0.106682,1.885873474,JUND_GM12878
14,37,8251,12372,0.999916648,0.302864819,JUND_WA01
6,37,1026,12372,0.08175548,2.14687755,JUND_HT29
17,37,9257,12372,0.999958213,0.284750349,JUND_K-562
10,37,6170,12372,0.998670427,0.371279407,FOXK2_K-562
12,37,8732,12372,0.999999674,0.199019637,L3MBTL2_K-562
10,37,6426,12372,0.999430302,0.341708183,L3MBTL2_HEK293T
1,37,1388,12372,0.987840878,0.219273348,PBX2_Hep-G2
6,37,2056,12372,0.594682956,0.971044924,PREB_Hep-G2
2,37,1409,12372,0.934633741,0.443842688,CBX5_K-562
8,37,5112,12372,0.99660883,0.390852202,ZBTB11_K-562
5,37,7466,12372,1,0.102096738,ZBTB11_HEK293
15,37,8989,12372,0.999990416,0.255393694,CDK6_KB
3,37,1696,12372,0.899112333,0.554659113,BMI1_K-562
13,37,5944,12372,0.96005597,0.584891967,ATF3_A-549
16,37,10127,12372,0.999999975,0.167621125,ATF3_Hep-G2
12,37,5548,12372,0.955810135,0.589534096,ATF3_K-562
15,37,7985,12372,0.999170501,0.373447915,ATF3_HCT-116
10,37,7780,12372,0.999998007,0.217627215,ATF1_HCT-116
14,37,7687,12372,0.999219024,0.36986418,ATF1_K-562
13,37,7924,12372,0.999910158,0.302942341,BHLHE40_K-562
18,37,8607,12372,0.997700187,0.41321466,BHLHE40_IMR-90
18,37,9996,12372,0.999997668,0.223824474,BHLHE40_GM12878
13,37,6957,12372,0.997040173,0.420551815,NR2F2_K-562
11,37,6620,12372,0.999021931,0.366579854,NR2F2_MCF-7
9,37,5610,12372,0.997595291,0.386487374,NR2F2_liver
6,37,1998,12372,0.564549173,1.004955011,NR2F2_Hep-G2
4,37,4037,12372,0.999530936,0.249563856,NR4A1_Kasumi-1
5,37,6098,12372,0.999999207,0.160092275,NFYB_K-562
11,37,9400,12372,1,0.132776811,NFYB_Hep-G2
8,37,5677,12372,0.999420558,0.324417835,ZNF384_Hep-G2
6,37,4827,12372,0.999330747,0.301689417,ZNF384_K-562
2,37,2050,12372,0.989831172,0.287043591,MAFF_GM12878
11,37,7071,12372,0.999803139,0.316137595,MAFF_HeLa-S3
14,37,7220,12372,0.996350709,0.433276399,PBX3_GM12878
8,37,4704,12372,0.98960994,0.448772484,PBX3_A-549
10,37,6020,12372,0.997876068,0.389838692,RFX5_HeLa-S3
4,37,1091,12372,0.414088535,1.254245841,RFX5_K-562
7,37,3799,12372,0.963954993,0.52570058,HSF1_GM12878
14,37,8372,12372,0.999951508,0.289654538,HSF1_NCI-H838
13,37,8311,12372,0.999984388,0.263555345,HSF1_MO91
1,37,638,12372,0.859409922,0.51012727,HSF1_BPLER
3,37,781,12372,0.416362432,1.310679906,HSF1_SK-BR-3
8,37,5642,12372,0.999348594,0.32814615,ASXL1_HEK293T
8,37,5062,12372,0.996083262,0.397447352,TCF4_GEN2-2
7,37,3927,12372,0.97311465,0.500917054,TCF4_CAL-1
7,37,5072,12372,0.998848525,0.33494209,ZHX1_K-562
10,37,8750,12372,0.999999993,0.152378965,ZHX1_HeLa-S3
8,37,6581,12372,0.999980766,0.241825916,KLF10_Hep-G2
4,37,3526,12372,0.997531702,0.303302419,KLF10_MCF-7
1,37,1216,12372,0.97837359,0.254246077,SREBF1_GM12878
7,37,5011,12372,0.998604275,0.34186888,SREBF1_K-562
11,37,6622,12372,0.999028406,0.366340973,KDM1A_NB4
7,37,4672,12372,0.996138159,0.383663286,KDM1A_pancreatic-progenitor
6,37,5396,12372,0.999909675,0.249412503,KDM1A_NCI-H526
10,37,7699,12372,0.999997018,0.223821047,KDM1A_SH-SY5Y
14,37,8594,12372,0.999983166,0.266432769,KDM1A_K-562
8,37,3090,12372,0.739896381,0.828228382,KDM1A_SKNO-1
1,37,476,12372,0.766320134,0.69358156,ZNF410_K-562
8,37,2763,12372,0.605283897,0.959244418,NCOA3_MCF-7
6,37,3236,12372,0.9477499,0.545589021,ZXDC_MCF-7
2,37,1860,12372,0.981928608,0.322239499,CEBPZ_GM12878
1,37,950,12372,0.94821135,0.333293737,CEBPZ_K-562
9,37,8489,12372,0.999999995,0.146148208,XBP1_LNCaP
7,37,4982,12372,0.998472139,0.345221523,SMAD4_HGrC1
6,37,3487,12372,0.970439284,0.492318227,SMAD4_Hep-G2
13,37,8670,12372,0.999997537,0.23016326,SMAD4_Caco-2
2,37,1126,12372,0.862618985,0.569981585,SMAD4_hESC
8,37,7301,12372,0.9999993,0.190740732,CUX1_Hep-G2
8,37,3557,12372,0.875267056,0.682922985,CREBBP_monocyte
13,37,8776,12372,0.999998638,0.220825486,CREBBP_retina
7,37,3548,12372,0.938100625,0.579495122,CREBBP_fibroblast
12,37,7467,12372,0.999844155,0.314234733,CREBBP_keratinocyte
12,37,6756,12372,0.998070694,0.397963371,HDAC2_MCF-7
13,37,9603,12372,0.999999995,0.155074893,HDAC2_Hep-G2
5,37,3931,12372,0.99712042,0.334691094,ELK1_K-562
2,37,1017,12372,0.819915596,0.637343202,ELK1_IMR-90
8,37,6659,12372,0.999986186,0.235757463,ASH2L_VCaP
10,37,4848,12372,0.957092586,0.573953389,SRF_GM12878
4,37,4397,12372,0.999868299,0.219174284,SRF_MCF-7
11,37,6760,12372,0.999391583,0.350200072,SRF_Ishikawa
4,37,4279,12372,0.999798415,0.228571687,SRF_Hep-G2
9,37,6781,12372,0.999961398,0.264070669,SRF_K-562
9,37,4684,12372,0.972548633,0.526687096,UBN1_HeLa
14,37,8734,12372,0.99999175,0.252373708,USF1_SK-N-SH
12,37,5310,12372,0.929236362,0.637576915,USF1_K-562
8,37,6678,12372,0.999987268,0.234300786,USF1_Ishikawa
10,37,5110,12372,0.97588784,0.525445162,USF1_WA01
8,37,4487,12372,0.982092749,0.483877423,USF1_Hep-G2
9,37,6024,12372,0.999354868,0.337725063,USF1_A-549
1,37,1667,12372,0.995314221,0.17790109,FOS_MG-63-3
9,37,2334,12372,0.252996197,1.383829669,FOS_MCF-10A
5,37,1993,12372,0.733330707,0.81325194,FOS_CD4
7,37,3581,12372,0.94219877,0.571994868,FOS_leiomyoma
14,37,5493,12372,0.833861071,0.761692278,FOS_IMR-90
10,37,6972,12372,0.999924842,0.285865385,FOS_Hep-G2
10,37,7753,12372,0.999997718,0.219677424,MAX_MDA-MB-468
4,37,1797,12372,0.806040044,0.712688508,USF2_SK-N-SH
5,37,3670,12372,0.993836575,0.36966229,USF2_Hep-G2
15,37,7604,12372,0.996971539,0.426421522,USF2_IMR-90
5,37,2392,12372,0.868752705,0.65120793,USF2_WA01
10,37,4462,12372,0.908784539,0.655822853,USF2_GM12878
7,37,3817,12372,0.965386322,0.522114778,USF2_HeLa-S3
5,37,3609,12372,0.992684827,0.378565705,NR2C1_K-562
7,37,6869,12372,0.999999046,0.186151093,KAT2A_AML
7,37,5523,12372,0.999746374,0.288483538,TWIST1_BE2C
7,37,5675,12372,0.999853252,0.274491785,TWIST1_SK-N-BE2-C
6,37,3783,12372,0.985733535,0.438569879,TWIST1_SHEP-21N
11,37,7527,12372,0.999969202,0.27129275,BMPR1A_HUVEC-C
8,37,5374,12372,0.998456582,0.358307132,PKNOX1_MCF-7
10,37,3995,12372,0.803992724,0.776100976,MGA_K-562
21,37,9419,12372,0.997337581,0.410208074,MGA_A-549
7,37,6504,12372,0.999994832,0.209708099,CXXC5_prostate-cancer
9,37,4545,12372,0.9626317,0.552674751,BACH1_WA01
7,37,4033,12372,0.979096914,0.481586055,NR4A1_K-562
3,37,1564,12372,0.863676538,0.609019637,DEAF1_K-562
2,37,1049,12372,0.833510092,0.616113711,ZKSCAN5_HEK293T
15,37,3126,12372,0.029600967,2.021514179,DAXX_PC-3
3,37,1241,12372,0.732065445,0.790954083,GTF3C2_K-562
1,37,1025,12372,0.959429896,0.306848763,GATAD2A_K-562
3,37,1209,12372,0.71499608,0.814226293,CREB3_K-562
12,37,5030,12372,0.883602562,0.699932209,HDGF_K-562
3,37,2583,12372,0.990217435,0.333634325,ZNF121_Hep-G2
5,37,4425,12372,0.999398232,0.279823168,CHD4_SCMC
5,37,1300,12372,0.347733903,1.332007869,CHD4_A-549
9,37,7191,12372,0.999993467,0.23064745,SAP30_WA01
5,37,4971,12372,0.999912415,0.231879742,GTF3C2_H9
7,37,6023,12372,0.999961091,0.245121243,ID3_K-562
1,37,1680,12372,0.995520565,0.176308604,CUX1_MCF-7
9,37,4978,12372,0.986374156,0.476510678,NRIP1_MCF-7
14,37,6821,12372,0.98874566,0.494359375,AHR_MCF-7
4,37,2903,12372,0.985029948,0.394543392,TRPS1_MCF-7
9,37,5249,12372,0.993265416,0.435247813,MTA1_MCF-7
4,37,1430,12372,0.633218486,0.92727921,EHMT2_K-562
2,37,840,12372,0.726406084,0.783979182,ZNF317_HEK293
13,37,7409,12372,0.999335142,0.3617507,ZGPAT_Hep-G2
6,37,2565,12372,0.808668763,0.739421992,ESRRA_BT-474
6,37,1601,12372,0.343849697,1.303233557,ESRRA_MCF-7
14,37,7008,12372,0.993223652,0.464857736,KLF6_PDAC
12,37,7703,12372,0.999940809,0.289864666,EGR1_Hep-G2
6,37,1551,12372,0.316137958,1.351666833,FOS_MCF-7
14,37,6601,12372,0.980436059,0.531197388,KLF4_PDAC
7,37,2199,12372,0.494354837,1.079708845,SMARCA5_MCF-7
2,37,1722,12372,0.972889097,0.352677531,RELA_K-562
3,37,862,12372,0.481469717,1.178781,SNIP1_MCF-7
5,37,861,12372,0.111434453,2.095148241,NR2F2_uterus
6,37,2368,12372,0.737635387,0.817226996,SMARCA4_501-mel
13,37,8411,12372,0.999990448,0.253969084,ATF7_K-562
14,37,7556,12372,0.998764527,0.386859802,BHLHE40_Hep-G2
5,37,1546,12372,0.49908823,1.094485026,SMARCC1_TTC-549
3,37,423,12372,0.131709738,2.502744049,TEAD4_Hep-G2
3,37,1516,12372,0.848422819,0.631138749,TEAD4_HEK293
8,37,2800,12372,0.621938349,0.942920895,SMARCA4_endometrial-epithelial-cells
7,37,1295,12372,0.085939005,2.001157003,FOSL2_MCF-7
3,37,1085,12372,0.641482099,0.917665347,FOSL2_hESC
7,37,3146,12372,0.866219449,0.683608266,FOSL2_NPC
1,37,1423,12372,0.989197275,0.213192737,TEAD1_pancreas
14,37,8773,12372,0.999993282,0.248542344,ELF1_SK-N-MC
8,37,2565,12372,0.511656173,1.054902381,BRD4_OVCAR-3
3,37,1969,12372,0.948022219,0.465391774,EGR1_macrophage
7,37,2442,12372,0.61533542,0.948650066,JUND_HeLa-S3
10,37,5885,12372,0.996817475,0.407297961,RBFOX2_K-562
1,37,1028,12372,0.959825508,0.305871301,NR2C2_HeLa-S3
9,37,6075,12372,0.999457094,0.332185121,NBN_K-562
3,37,853,12372,0.474376041,1.192195093,HSF1_HCT-116
