"Run","p","OR","a","b","c","d","tissue"
"Run_Up4_Exon",0.828572635832666,0.593228403263208,1,21,6,85,"Adipose_Visceral_Omentum"
"Run_Up4_Exon",NA,NA,NA,NA,NA,NA,"Adrenal_Gland"
"Run_Up4_Exon",0.730783171160119,0.851429176334625,1,21,5,93,"Artery_Aorta"
"Run_Up4_Exon",NA,NA,NA,NA,NA,NA,"Artery_Coronary"
"Run_Up4_Exon",0.892597732438736,0.502678033159013,2,37,10,115,"Artery_Tibial"
"Run_Up4_Exon",NA,NA,NA,NA,NA,NA,"Brain_Amygdala"
"Run_Up4_Exon",0.38235294117647,Inf,1,13,1,34,"Brain_Anterior_cingulate_cortex_BA24"
"Run_Up4_Exon",NA,NA,NA,NA,NA,NA,"Brain_Caudate_basal_ganglia"
"Run_Up4_Exon",NA,NA,NA,NA,NA,NA,"Brain_Cerebellar_Hemisphere"
"Run_Up4_Exon",NA,NA,NA,NA,NA,NA,"Brain_Cerebellum"
"Run_Up4_Exon",0.483060109289617,2.63740366719392,1,17,2,61,"Brain_Cortex"
"Run_Up4_Exon",0.196053558844257,5.38404526826081,2,13,3,45,"Brain_Frontal_Cortex_BA9"
"Run_Up4_Exon",0.102564102564103,Inf,2,9,2,27,"Brain_Hippocampus"
"Run_Up4_Exon",NA,NA,NA,NA,NA,NA,"Brain_Hypothalamus"
"Run_Up4_Exon",NA,NA,NA,NA,NA,NA,"Brain_Nucleus_accumbens_basal_ganglia"
"Run_Up4_Exon",NA,NA,NA,NA,NA,NA,"Brain_Putamen_basal_ganglia"
"Run_Up4_Exon",NA,NA,NA,NA,NA,NA,"Brain_Spinal_cord_cervical_c-1"
"Run_Up4_Exon",NA,NA,NA,NA,NA,NA,"Brain_Substantia_nigra"
"Run_Up4_Exon",NA,NA,NA,NA,NA,NA,"Breast_Mammary_Tissue"
"Run_Up4_Exon",0.747998851794134,0.787648319631733,4,41,15,132,"Cells_Cultured_fibroblasts"
"Run_Up4_Exon",NA,NA,NA,NA,NA,NA,"Cells_EBV-transformed_lymphocytes"
"Run_Up4_Exon",0.578181818181818,1.54576785987426,1,19,3,77,"Colon_Sigmoid"
"Run_Up4_Exon",NA,NA,NA,NA,NA,NA,"Colon_Transverse"
"Run_Up4_Exon",0.164383561643836,Inf,1,12,1,73,"Esophagus_Gastroesophageal_Junction"
"Run_Up4_Exon",NA,NA,NA,NA,NA,NA,"Esophagus_Mucosa"
"Run_Up4_Exon",0.66235338750599,0.95697356435838,2,25,8,97,"Esophagus_Muscularis"
"Run_Up4_Exon",0.719496316318626,0.910079455890841,1,23,4,86,"Heart_Atrial_Appendage"
"Run_Up4_Exon",NA,NA,NA,NA,NA,NA,"Heart_Left_Ventricle"
"Run_Up4_Exon",NA,NA,NA,NA,NA,NA,"Kidney_Cortex"
"Run_Up4_Exon",NA,NA,NA,NA,NA,NA,"Liver"
"Run_Up4_Exon",0.791113124133389,0.689963223696634,1,25,5,95,"Lung"
"Run_Up4_Exon",NA,NA,NA,NA,NA,NA,"Minor_Salivary_Gland"
"Run_Up4_Exon",0.740378181652658,0.790322280642676,2,27,9,103,"Muscle_Skeletal"
"Run_Up4_Exon",0.944754016257993,0.32703889115095,1,26,10,108,"Nerve_Tibial"
"Run_Up4_Exon",NA,NA,NA,NA,NA,NA,"Ovary"
"Run_Up4_Exon",NA,NA,NA,NA,NA,NA,"Pancreas"
"Run_Up4_Exon",NA,NA,NA,NA,NA,NA,"Pituitary"
"Run_Up4_Exon",NA,NA,NA,NA,NA,NA,"Prostate"
"Run_Up4_Exon",0.929566236528947,0.362206055070866,1,25,9,102,"Skin_Not_Sun_Exposed_Suprapubic"
"Run_Up4_Exon",0.861567523586226,0.562692976847773,2,27,12,107,"Skin_Sun_Exposed_Lower_leg"
"Run_Up4_Exon",NA,NA,NA,NA,NA,NA,"Small_Intestine_Terminal_Ileum"
"Run_Up4_Exon",0.509070714550167,2.39590121144668,1,22,2,74,"Spleen"
"Run_Up4_Exon",NA,NA,NA,NA,NA,NA,"Stomach"
"Run_Up4_Exon",NA,NA,NA,NA,NA,NA,"Testis"
"Run_Up4_Exon",0.873161169611078,0.489414065114338,1,31,6,109,"Thyroid"
"Run_Up4_Exon",NA,NA,NA,NA,NA,NA,"Uterus"
"Run_Up4_Exon",NA,NA,NA,NA,NA,NA,"Vagina"
"Run_Up4_Exon",0.47850967034586,1.32241511276681,3,24,10,96,"Whole_Blood"
"Run_Up8_Exon",0.226890756302521,4.84405697398523,2,11,3,35,"Adipose_Subcutaneous"
"Run_Up8_Exon",0.166923076923077,6.53269641794581,2,7,3,26,"Adipose_Visceral_Omentum"
"Run_Up8_Exon",0.0877192982456141,Inf,2,6,2,19,"Adrenal_Gland"
"Run_Up8_Exon",0.155555555555556,6.88885444874496,2,7,3,27,"Artery_Aorta"
"Run_Up8_Exon",0.352941176470588,Inf,1,6,1,17,"Artery_Coronary"
"Run_Up8_Exon",0.267570664629488,3.28495074683106,2,9,4,35,"Artery_Tibial"
"Run_Up8_Exon",NA,NA,NA,NA,NA,NA,"Brain_Amygdala"
"Run_Up8_Exon",0.375,Inf,1,3,1,8,"Brain_Anterior_cingulate_cortex_BA24"
"Run_Up8_Exon",0.285714285714286,Inf,1,6,1,21,"Brain_Caudate_basal_ganglia"
"Run_Up8_Exon",0.318181818181818,Inf,1,7,1,22,"Brain_Cerebellar_Hemisphere"
"Run_Up8_Exon",0.645217391304348,1.31736139646916,1,7,3,25,"Brain_Cerebellum"
"Run_Up8_Exon",0.545454545454545,2.2360961705551,1,7,2,22,"Brain_Cortex"
"Run_Up8_Exon",0.227272727272727,Inf,1,5,1,22,"Brain_Frontal_Cortex_BA9"
"Run_Up8_Exon",0.230769230769231,Inf,1,3,1,13,"Brain_Hippocampus"
"Run_Up8_Exon",0.214285714285714,Inf,1,3,1,14,"Brain_Hypothalamus"
"Run_Up8_Exon",0.166666666666667,Inf,1,4,1,24,"Brain_Nucleus_accumbens_basal_ganglia"
"Run_Up8_Exon",0.176470588235294,Inf,1,3,1,17,"Brain_Putamen_basal_ganglia"
"Run_Up8_Exon",NA,NA,NA,NA,NA,NA,"Brain_Spinal_cord_cervical_c-1"
"Run_Up8_Exon",0.428571428571428,Inf,1,3,1,7,"Brain_Substantia_nigra"
"Run_Up8_Exon",0.130434782608696,Inf,2,9,2,24,"Breast_Mammary_Tissue"
"Run_Up8_Exon",0.221951219512195,4.86859660027817,2,13,3,42,"Cells_Cultured_fibroblasts"
"Run_Up8_Exon",0.625,1.73196728148012,1,6,2,16,"Cells_EBV-transformed_lymphocytes"
"Run_Up8_Exon",0.477272727272727,2.76887497905039,1,9,2,33,"Colon_Sigmoid"
"Run_Up8_Exon",0.298029556650246,3.80586987755622,2,11,3,30,"Colon_Transverse"
"Run_Up8_Exon",0.143280632411067,7.53277490801283,2,6,3,24,"Esophagus_Gastroesophageal_Junction"
"Run_Up8_Exon",0.195590327169275,5.46678030248522,2,11,3,38,"Esophagus_Mucosa"
"Run_Up8_Exon",0.304812834224599,2.89465272148882,2,10,4,36,"Esophagus_Muscularis"
"Run_Up8_Exon",0.380769230769231,2.97549093372562,2,11,3,26,"Heart_Atrial_Appendage"
"Run_Up8_Exon",0.452014652014652,1.94807931381941,2,10,4,28,"Heart_Left_Ventricle"
"Run_Up8_Exon",NA,NA,NA,NA,NA,NA,"Kidney_Cortex"
"Run_Up8_Exon",0.4,Inf,1,4,1,10,"Liver"
"Run_Up8_Exon",0.194883203559511,5.59497190765568,2,9,3,31,"Lung"
"Run_Up8_Exon",0.272727272727273,Inf,1,3,1,11,"Minor_Salivary_Gland"
"Run_Up8_Exon",0.17375366568915,6.11936736935498,2,9,3,33,"Muscle_Skeletal"
"Run_Up8_Exon",0.407282913165266,2.1482485168086,2,12,4,36,"Nerve_Tibial"
"Run_Up8_Exon",NA,NA,NA,NA,NA,NA,"Ovary"
"Run_Up8_Exon",0.375,Inf,1,9,1,24,"Pancreas"
"Run_Up8_Exon",NA,NA,NA,NA,NA,NA,"Pituitary"
"Run_Up8_Exon",0.333333333333333,Inf,1,6,1,18,"Prostate"
"Run_Up8_Exon",0.183870967741935,5.85717291099498,2,9,3,32,"Skin_Not_Sun_Exposed_Suprapubic"
"Run_Up8_Exon",0.47724039829303,1.64396409647527,2,12,5,40,"Skin_Sun_Exposed_Lower_leg"
"Run_Up8_Exon",0.25,Inf,1,4,1,16,"Small_Intestine_Terminal_Ileum"
"Run_Up8_Exon",0.307692307692308,Inf,1,8,1,26,"Spleen"
"Run_Up8_Exon",0.15527950310559,7.0979085748016,2,6,3,23,"Stomach"
"Run_Up8_Exon",0.717741935483871,1,1,11,3,33,"Testis"
"Run_Up8_Exon",0.246954595791805,3.43311456236471,2,11,4,45,"Thyroid"
"Run_Up8_Exon",NA,NA,NA,NA,NA,NA,"Uterus"
"Run_Up8_Exon",NA,NA,NA,NA,NA,NA,"Vagina"
"Run_Up8_Exon",0.0980392156862745,7.18897326739603,3,12,4,36,"Whole_Blood"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Adipose_Subcutaneous"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Adipose_Visceral_Omentum"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Adrenal_Gland"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Artery_Aorta"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Artery_Coronary"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Artery_Tibial"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Brain_Amygdala"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Brain_Anterior_cingulate_cortex_BA24"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Brain_Caudate_basal_ganglia"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Brain_Cerebellar_Hemisphere"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Brain_Cerebellum"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Brain_Cortex"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Brain_Frontal_Cortex_BA9"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Brain_Hippocampus"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Brain_Hypothalamus"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Brain_Nucleus_accumbens_basal_ganglia"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Brain_Putamen_basal_ganglia"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Brain_Spinal_cord_cervical_c-1"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Brain_Substantia_nigra"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Breast_Mammary_Tissue"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Cells_Cultured_fibroblasts"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Cells_EBV-transformed_lymphocytes"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Colon_Sigmoid"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Colon_Transverse"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Esophagus_Gastroesophageal_Junction"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Esophagus_Mucosa"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Esophagus_Muscularis"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Heart_Atrial_Appendage"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Heart_Left_Ventricle"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Kidney_Cortex"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Liver"
"Run_Up24_Exon",0.384469696969697,3.93397944592418,1,7,2,33,"Lung"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Minor_Salivary_Gland"
"Run_Up24_Exon",0.423925667828107,3.31992321977131,1,10,2,42,"Muscle_Skeletal"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Nerve_Tibial"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Ovary"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Pancreas"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Pituitary"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Prostate"
"Run_Up24_Exon",0.186046511627907,Inf,1,8,1,43,"Skin_Not_Sun_Exposed_Suprapubic"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Skin_Sun_Exposed_Lower_leg"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Small_Intestine_Terminal_Ileum"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Spleen"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Stomach"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Testis"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Thyroid"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Uterus"
"Run_Up24_Exon",NA,NA,NA,NA,NA,NA,"Vagina"
"Run_Up24_Exon",0.1875,Inf,1,6,1,32,"Whole_Blood"
"Run_Down4_Exon",0.546214814697874,1.30045756594106,2,20,6,71,"Adipose_Subcutaneous"
"Run_Down4_Exon",0.739993832870799,0.863782051293525,1,13,4,47,"Adipose_Visceral_Omentum"
"Run_Down4_Exon",0.334440227703985,2.65805007451719,2,10,4,34,"Adrenal_Gland"
"Run_Down4_Exon",0.0881514870098983,5.46071800839406,3,13,5,53,"Artery_Aorta"
"Run_Down4_Exon",NA,NA,NA,NA,NA,NA,"Artery_Coronary"
"Run_Down4_Exon",0.129308741502452,3.30556883172934,4,23,7,74,"Artery_Tibial"
"Run_Down4_Exon",NA,NA,NA,NA,NA,NA,"Brain_Amygdala"
"Run_Down4_Exon",NA,NA,NA,NA,NA,NA,"Brain_Anterior_cingulate_cortex_BA24"
"Run_Down4_Exon",NA,NA,NA,NA,NA,NA,"Brain_Caudate_basal_ganglia"
"Run_Down4_Exon",NA,NA,NA,NA,NA,NA,"Brain_Cerebellar_Hemisphere"
"Run_Down4_Exon",NA,NA,NA,NA,NA,NA,"Brain_Cerebellum"
"Run_Down4_Exon",NA,NA,NA,NA,NA,NA,"Brain_Cortex"
"Run_Down4_Exon",NA,NA,NA,NA,NA,NA,"Brain_Frontal_Cortex_BA9"
"Run_Down4_Exon",NA,NA,NA,NA,NA,NA,"Brain_Hippocampus"
"Run_Down4_Exon",NA,NA,NA,NA,NA,NA,"Brain_Hypothalamus"
"Run_Down4_Exon",NA,NA,NA,NA,NA,NA,"Brain_Nucleus_accumbens_basal_ganglia"
"Run_Down4_Exon",NA,NA,NA,NA,NA,NA,"Brain_Putamen_basal_ganglia"
"Run_Down4_Exon",NA,NA,NA,NA,NA,NA,"Brain_Spinal_cord_cervical_c-1"
"Run_Down4_Exon",NA,NA,NA,NA,NA,NA,"Brain_Substantia_nigra"
"Run_Down4_Exon",NA,NA,NA,NA,NA,NA,"Breast_Mammary_Tissue"
"Run_Down4_Exon",0.696684065891089,0.896526977085815,2,23,7,75,"Cells_Cultured_fibroblasts"
"Run_Down4_Exon",NA,NA,NA,NA,NA,NA,"Cells_EBV-transformed_lymphocytes"
"Run_Down4_Exon",0.312557816836263,3.5241003570655,2,18,3,48,"Colon_Sigmoid"
"Run_Down4_Exon",NA,NA,NA,NA,NA,NA,"Colon_Transverse"
"Run_Down4_Exon",0.10276276996431,5.16561952887327,3,11,5,42,"Esophagus_Gastroesophageal_Junction"
"Run_Down4_Exon",0.627137806478811,1.24517873055197,1,13,4,61,"Esophagus_Mucosa"
"Run_Down4_Exon",0.246722902241028,2.16478562339166,4,16,9,54,"Esophagus_Muscularis"
"Run_Down4_Exon",0.13371266002845,7.43026880915334,2,9,3,38,"Heart_Atrial_Appendage"
"Run_Down4_Exon",0.472972972972973,2.79284824834368,1,10,2,37,"Heart_Left_Ventricle"
"Run_Down4_Exon",NA,NA,NA,NA,NA,NA,"Kidney_Cortex"
"Run_Down4_Exon",NA,NA,NA,NA,NA,NA,"Liver"
"Run_Down4_Exon",0.609877913429523,1.4129564702271,1,14,3,53,"Lung"
"Run_Down4_Exon",NA,NA,NA,NA,NA,NA,"Minor_Salivary_Gland"
"Run_Down4_Exon",0.752128856293559,0.781952299245908,2,21,7,63,"Muscle_Skeletal"
"Run_Down4_Exon",0.813464352445915,0.654552472625765,2,23,8,70,"Nerve_Tibial"
"Run_Down4_Exon",NA,NA,NA,NA,NA,NA,"Ovary"
"Run_Down4_Exon",0.330634278002699,4.8600344499543,1,7,2,39,"Pancreas"
"Run_Down4_Exon",NA,NA,NA,NA,NA,NA,"Pituitary"
"Run_Down4_Exon",NA,NA,NA,NA,NA,NA,"Prostate"
"Run_Down4_Exon",0.280653578441497,2.17926366766131,3,20,7,74,"Skin_Not_Sun_Exposed_Suprapubic"
"Run_Down4_Exon",0.367717746687455,1.71992769145382,3,21,8,78,"Skin_Sun_Exposed_Lower_leg"
"Run_Down4_Exon",NA,NA,NA,NA,NA,NA,"Small_Intestine_Terminal_Ileum"
"Run_Down4_Exon",0.331820235354861,2.39005972722154,2,11,5,47,"Spleen"
"Run_Down4_Exon",NA,NA,NA,NA,NA,NA,"Stomach"
"Run_Down4_Exon",0.0393390060426686,11.2769534830191,3,13,4,54,"Testis"
"Run_Down4_Exon",0.353265958799223,1.7837593981173,3,19,8,72,"Thyroid"
"Run_Down4_Exon",NA,NA,NA,NA,NA,NA,"Uterus"
"Run_Down4_Exon",NA,NA,NA,NA,NA,NA,"Vagina"
"Run_Down4_Exon",0.296271907873249,2.05089219524636,3,16,8,66,"Whole_Blood"
"Run_Down8_Exon",NA,NA,NA,NA,NA,NA,"Adipose_Subcutaneous"
"Run_Down8_Exon",NA,NA,NA,NA,NA,NA,"Adipose_Visceral_Omentum"
"Run_Down8_Exon",NA,NA,NA,NA,NA,NA,"Adrenal_Gland"
"Run_Down8_Exon",0.840279860069965,0.621452411167039,3,12,9,29,"Artery_Aorta"
"Run_Down8_Exon",0.769230769230769,0.883314213231731,1,5,3,14,"Artery_Coronary"
"Run_Down8_Exon",0.514135002874641,1.26210139455842,4,13,11,40,"Artery_Tibial"
"Run_Down8_Exon",NA,NA,NA,NA,NA,NA,"Brain_Amygdala"
"Run_Down8_Exon",NA,NA,NA,NA,NA,NA,"Brain_Anterior_cingulate_cortex_BA24"
"Run_Down8_Exon",0.874125874125874,0.524234308921816,1,4,5,14,"Brain_Caudate_basal_ganglia"
"Run_Down8_Exon",NA,NA,NA,NA,NA,NA,"Brain_Cerebellar_Hemisphere"
"Run_Down8_Exon",NA,NA,NA,NA,NA,NA,"Brain_Cerebellum"
"Run_Down8_Exon",NA,NA,NA,NA,NA,NA,"Brain_Cortex"
"Run_Down8_Exon",NA,NA,NA,NA,NA,NA,"Brain_Frontal_Cortex_BA9"
"Run_Down8_Exon",NA,NA,NA,NA,NA,NA,"Brain_Hippocampus"
"Run_Down8_Exon",NA,NA,NA,NA,NA,NA,"Brain_Hypothalamus"
"Run_Down8_Exon",NA,NA,NA,NA,NA,NA,"Brain_Nucleus_accumbens_basal_ganglia"
"Run_Down8_Exon",NA,NA,NA,NA,NA,NA,"Brain_Putamen_basal_ganglia"
"Run_Down8_Exon",NA,NA,NA,NA,NA,NA,"Brain_Spinal_cord_cervical_c-1"
"Run_Down8_Exon",NA,NA,NA,NA,NA,NA,"Brain_Substantia_nigra"
"Run_Down8_Exon",0.815531475748194,0.680365942752371,1,4,6,19,"Breast_Mammary_Tissue"
"Run_Down8_Exon",0.637405303341311,1,4,12,13,39,"Cells_Cultured_fibroblasts"
"Run_Down8_Exon",NA,NA,NA,NA,NA,NA,"Cells_EBV-transformed_lymphocytes"
"Run_Down8_Exon",0.923976608187135,0.372751939573899,1,5,8,22,"Colon_Sigmoid"
"Run_Down8_Exon",NA,NA,NA,NA,NA,NA,"Colon_Transverse"
"Run_Down8_Exon",0.693498452012384,1,2,5,8,20,"Esophagus_Gastroesophageal_Junction"
"Run_Down8_Exon",0.870908661231242,0.540360023532153,2,10,10,35,"Esophagus_Mucosa"
"Run_Down8_Exon",0.868261030774935,0.545717066933681,2,10,9,32,"Esophagus_Muscularis"
"Run_Down8_Exon",0.834130781499203,0.613130978150542,1,5,6,22,"Heart_Atrial_Appendage"
"Run_Down8_Exon",0.723297213622291,0.904747243030058,2,7,6,20,"Heart_Left_Ventricle"
"Run_Down8_Exon",NA,NA,NA,NA,NA,NA,"Kidney_Cortex"
"Run_Down8_Exon",NA,NA,NA,NA,NA,NA,"Liver"
"Run_Down8_Exon",NA,NA,NA,NA,NA,NA,"Lung"
"Run_Down8_Exon",NA,NA,NA,NA,NA,NA,"Minor_Salivary_Gland"
"Run_Down8_Exon",NA,NA,NA,NA,NA,NA,"Muscle_Skeletal"
"Run_Down8_Exon",0.973908711483795,0.289438401443095,2,12,12,36,"Nerve_Tibial"
"Run_Down8_Exon",NA,NA,NA,NA,NA,NA,"Ovary"
"Run_Down8_Exon",NA,NA,NA,NA,NA,NA,"Pancreas"
"Run_Down8_Exon",NA,NA,NA,NA,NA,NA,"Pituitary"
"Run_Down8_Exon",NA,NA,NA,NA,NA,NA,"Prostate"
"Run_Down8_Exon",0.79387998308538,0.708406139759978,2,7,10,29,"Skin_Not_Sun_Exposed_Suprapubic"
"Run_Down8_Exon",0.672646194385325,1,2,7,8,28,"Skin_Sun_Exposed_Lower_leg"
"Run_Down8_Exon",0.874125874125874,0.524234308921816,1,5,4,14,"Small_Intestine_Terminal_Ileum"
"Run_Down8_Exon",NA,NA,NA,NA,NA,NA,"Spleen"
"Run_Down8_Exon",0.948717948717949,0.302142618461739,1,4,7,15,"Stomach"
"Run_Down8_Exon",NA,NA,NA,NA,NA,NA,"Testis"
"Run_Down8_Exon",0.983577849261943,0.200445524525025,1,12,9,37,"Thyroid"
"Run_Down8_Exon",NA,NA,NA,NA,NA,NA,"Uterus"
"Run_Down8_Exon",NA,NA,NA,NA,NA,NA,"Vagina"
"Run_Down8_Exon",0.23399209486166,3.94973299717462,2,4,6,25,"Whole_Blood"
"Run_Down24_Exon",0.172215192634932,3.21363783810812,3,10,7,45,"Adipose_Subcutaneous"
"Run_Down24_Exon",NA,NA,NA,NA,NA,NA,"Adipose_Visceral_Omentum"
"Run_Down24_Exon",NA,NA,NA,NA,NA,NA,"Adrenal_Gland"
"Run_Down24_Exon",0.379679144385027,3.32808276644486,1,5,3,35,"Artery_Aorta"
"Run_Down24_Exon",NA,NA,NA,NA,NA,NA,"Artery_Coronary"
"Run_Down24_Exon",0.147463252726411,5.42288229866712,2,7,4,38,"Artery_Tibial"
"Run_Down24_Exon",0.25,Inf,1,2,1,8,"Brain_Amygdala"
"Run_Down24_Exon",0.266666666666667,Inf,1,4,1,15,"Brain_Anterior_cingulate_cortex_BA24"
"Run_Down24_Exon",NA,NA,NA,NA,NA,NA,"Brain_Caudate_basal_ganglia"
"Run_Down24_Exon",0.193548387096774,Inf,1,6,1,31,"Brain_Cerebellar_Hemisphere"
"Run_Down24_Exon",0.320197044334976,5.25366592856427,1,5,2,29,"Brain_Cerebellum"
"Run_Down24_Exon",0.25,Inf,1,7,1,28,"Brain_Cortex"
"Run_Down24_Exon",NA,NA,NA,NA,NA,NA,"Brain_Frontal_Cortex_BA9"
"Run_Down24_Exon",NA,NA,NA,NA,NA,NA,"Brain_Hippocampus"
"Run_Down24_Exon",NA,NA,NA,NA,NA,NA,"Brain_Hypothalamus"
"Run_Down24_Exon",0.324110671936759,5.33861737210693,1,4,2,23,"Brain_Nucleus_accumbens_basal_ganglia"
"Run_Down24_Exon",NA,NA,NA,NA,NA,NA,"Brain_Putamen_basal_ganglia"
"Run_Down24_Exon",NA,NA,NA,NA,NA,NA,"Brain_Spinal_cord_cervical_c-1"
"Run_Down24_Exon",NA,NA,NA,NA,NA,NA,"Brain_Substantia_nigra"
"Run_Down24_Exon",NA,NA,NA,NA,NA,NA,"Breast_Mammary_Tissue"
"Run_Down24_Exon",0.844040543539915,0.561848636902645,1,10,7,46,"Cells_Cultured_fibroblasts"
"Run_Down24_Exon",0.263157894736842,Inf,1,5,1,19,"Cells_EBV-transformed_lymphocytes"
"Run_Down24_Exon",0.353846153846154,4.5826024268915,1,5,2,26,"Colon_Sigmoid"
"Run_Down24_Exon",0.344758064516129,4.65478329717329,1,6,2,32,"Colon_Transverse"
"Run_Down24_Exon",0.501477832512315,2.13202516152106,1,6,3,30,"Esophagus_Gastroesophageal_Junction"
"Run_Down24_Exon",0.163584637268848,6.33405206904783,2,10,3,38,"Esophagus_Mucosa"
"Run_Down24_Exon",0.640381558028617,1.23063438408398,1,8,4,37,"Esophagus_Muscularis"
"Run_Down24_Exon",0.61025641025641,1.47594519205931,1,7,3,27,"Heart_Atrial_Appendage"
"Run_Down24_Exon",NA,NA,NA,NA,NA,NA,"Heart_Left_Ventricle"
"Run_Down24_Exon",NA,NA,NA,NA,NA,NA,"Kidney_Cortex"
"Run_Down24_Exon",NA,NA,NA,NA,NA,NA,"Liver"
"Run_Down24_Exon",0.0241633579126489,14.9178808429217,3,9,4,43,"Lung"
"Run_Down24_Exon",NA,NA,NA,NA,NA,NA,"Minor_Salivary_Gland"
"Run_Down24_Exon",0.38167664483454,2.03049972823877,2,9,6,42,"Muscle_Skeletal"
"Run_Down24_Exon",0.0891400148348532,5.06145925406492,3,9,6,44,"Nerve_Tibial"
"Run_Down24_Exon",0.272727272727273,Inf,1,3,1,11,"Ovary"
"Run_Down24_Exon",NA,NA,NA,NA,NA,NA,"Pancreas"
"Run_Down24_Exon",0.545454545454545,2.2360961705551,1,7,2,22,"Pituitary"
"Run_Down24_Exon",NA,NA,NA,NA,NA,NA,"Prostate"
"Run_Down24_Exon",0.0189394687469142,17.04097346855,3,8,4,41,"Skin_Not_Sun_Exposed_Suprapubic"
"Run_Down24_Exon",0.266726764711435,2.91630147747356,2,10,5,49,"Skin_Sun_Exposed_Lower_leg"
"Run_Down24_Exon",0.333333333333333,Inf,1,6,1,18,"Small_Intestine_Terminal_Ileum"
"Run_Down24_Exon",NA,NA,NA,NA,NA,NA,"Spleen"
"Run_Down24_Exon",NA,NA,NA,NA,NA,NA,"Stomach"
"Run_Down24_Exon",NA,NA,NA,NA,NA,NA,"Testis"
"Run_Down24_Exon",0.479740980573543,2.20308393151541,1,9,3,47,"Thyroid"
"Run_Down24_Exon",NA,NA,NA,NA,NA,NA,"Uterus"
"Run_Down24_Exon",NA,NA,NA,NA,NA,NA,"Vagina"
"Run_Down24_Exon",0.128428952305717,5.97483702599206,2,7,4,41,"Whole_Blood"
"Run_Up4Del_Exon",0.175462808530694,1.9505133237633,7,40,15,122,"Adipose_Subcutaneous"
"Run_Up4Del_Exon",0.482426143521971,1.35111169473475,3,30,8,96,"Adipose_Visceral_Omentum"
"Run_Up4Del_Exon",0.63565668202765,1.28868251478383,1,18,3,64,"Adrenal_Gland"
"Run_Up4Del_Exon",0.216162549283333,2.08106383840651,5,36,10,106,"Artery_Aorta"
"Run_Up4Del_Exon",0.369565217391304,Inf,1,17,1,46,"Artery_Coronary"
"Run_Up4Del_Exon",0.501994805687368,1.17131156247563,5,41,14,126,"Artery_Tibial"
"Run_Up4Del_Exon",NA,NA,NA,NA,NA,NA,"Brain_Amygdala"
"Run_Up4Del_Exon",NA,NA,NA,NA,NA,NA,"Brain_Anterior_cingulate_cortex_BA24"
"Run_Up4Del_Exon",0.529508196721311,2.24393211905956,1,19,2,61,"Brain_Caudate_basal_ganglia"
"Run_Up4Del_Exon",0.355263157894737,Inf,1,27,1,76,"Brain_Cerebellar_Hemisphere"
